label,websocket,wasm,hash_function,webworkers,messageloop_load,postmessage_load,parallel_functions
1,1,1,0,4,1527200,197716,1
1,1,1,0,4,1878300,1052051,1
1,1,1,0,4,1083884,1255533,1
1,1,1,0,4,774793,116940,1
1,1,1,0,4,887749,1280135,1
1,1,1,0,4,777443,576397,0
1,1,1,0,4,2784127,252049,0
1,1,0,0,4,3340610,1502286,1
1,1,0,0,4,2228699,1198767,0
1,1,1,0,4,2255052,1144777,0
1,1,0,0,4,3749794,1465010,0
1,1,1,0,4,88438,1295144,1
1,1,1,0,4,3865997,838644,1
1,1,1,0,4,88839,1170118,1
1,1,0,0,4,2124057,1246674,1
1,1,0,0,4,88399,1037938,1
1,1,1,0,4,1851779,531331,1
1,1,1,0,4,372874,1499466,1
1,1,1,0,4,78373,1627394,1
1,1,0,0,4,88302,1719032,1
1,1,0,0,4,48393,746954,1
1,1,1,0,4,774379,821353,1
1,1,0,0,4,77883,374800,1
1,1,1,0,4,77837,253095,1
1,1,1,0,4,774994,743,1
1,1,0,0,4,777893,426050,1
1,1,0,0,4,396221,1633392,1
1,1,1,0,4,6865824,302120,1
1,1,0,0,4,38273,643449,1
1,1,1,0,4,2288379,1097439,1
1,1,0,0,4,2782053,93198,0
1,1,1,0,4,22104769,1681066,0
1,1,1,0,4,77873,1918831,1
1,1,1,0,4,228373,235272,1
1,1,1,0,4,337873,54254,1
1,1,0,0,4,172887,355054,0
1,1,0,0,4,88320,1331216,0
1,1,1,0,4,182883,550054,1
1,1,1,0,4,38892,682618,1
1,1,0,0,4,83003,106515,1
1,1,0,0,4,664883,671868,1
1,1,1,0,4,889277,949692,1
1,1,0,0,4,88398,1723651,1
1,1,1,0,4,8832,860526,1
1,1,1,0,4,66060,1604550,1
1,1,0,0,4,556357,817384,1
1,1,0,0,4,181454,259130,0
1,1,1,0,4,1420193,834920,0
1,1,1,0,4,2304818,1388314,1
1,1,0,0,4,1080842,1814012,1
1,1,0,0,4,2690527,1046622,1
1,1,1,0,4,43261,1278468,1
1,1,1,0,4,334493,429046,1
1,1,1,0,4,39402,1795514,1
1,1,0,0,4,40920,1812284,1
1,1,0,0,4,9178448,735641,1
1,1,1,0,4,2879776,1940823,1
1,1,1,0,4,499309,1626376,1
1,1,0,0,4,5136608,1271975,1
1,1,0,0,4,993933,580073,1
1,1,1,0,4,969776,1653527,1
1,1,0,0,4,557468,34446,1
1,1,1,0,4,44356,1190204,1
1,1,1,0,4,2836514,1560908,1
1,1,1,0,4,73383,384527,0
1,1,1,0,4,34482,1349848,0
1,1,1,0,4,111865,1111988,1
1,1,1,0,4,2881496,1556707,1
1,1,0,0,4,8893,1019549,1
1,1,1,0,4,83402,1031696,1
1,1,1,0,4,12399,99250,1
1,1,0,0,4,338827,170541,1
1,1,1,0,4,1646984,881065,1
1,1,0,0,4,235562,1020736,1
1,1,1,0,4,78289,1980799,1
1,1,1,0,4,827826,107253,1
1,1,1,0,4,8872,1401715,1
1,1,1,0,4,88772,873890,1
1,1,0,0,4,95750,1123346,1
1,1,0,0,4,88922,289688,1
1,1,1,0,4,310982,1605378,0
1,1,0,0,4,25571,1377936,0
1,1,1,0,4,1190461,70333,1
1,1,1,0,4,942620,1394952,1
1,1,1,0,4,228892,1219560,1
1,1,0,0,4,673682,634287,1
1,1,0,0,4,469143,1965602,1
1,1,0,0,4,88778,1374407,1
1,1,1,0,4,80082,369737,1
1,1,0,0,4,110258,1234993,1
1,1,1,0,4,676389,1610152,1
1,1,1,0,4,521829,1782296,1
1,1,1,0,4,362707,959227,1
1,1,0,0,4,225393,21661,1
1,1,0,0,4,185821,642351,1
1,1,1,0,4,217415,257378,1
1,1,0,0,4,675794,467007,1
1,1,0,0,4,2394983,24041,1
1,1,1,0,4,1531203,655073,1
1,1,1,0,4,332332,1320018,1
1,1,1,0,4,1624644,1600694,1
1,1,1,0,4,438989,853475,1
1,1,1,0,4,499504,1967202,1
1,1,0,0,4,497037,1943565,1
1,1,0,0,4,37686,1722644,1
1,1,1,0,4,89782,1508315,1
1,1,1,0,4,9892,531946,0
1,1,1,0,4,34483,623746,1
1,1,1,0,4,36768,1083784,1
1,1,0,0,4,443978,1673770,1
1,1,1,0,4,333009,240246,1
1,1,1,0,4,313710,603122,1
1,1,1,0,4,251754,52407,1
1,1,1,0,4,376222,1227401,0
1,1,0,0,4,339201,1374435,1
1,1,0,0,4,233920,149365,1
1,1,1,0,4,129903,1413704,1
1,1,0,0,4,92011,1153709,1
1,1,1,0,4,523201,1115016,0
1,1,1,0,4,98992,1756354,0
1,1,1,0,4,459405,1410281,1
1,1,0,0,4,89892,436924,0
1,1,0,0,4,99802,52188,1
1,1,1,0,4,759659,475651,1
1,1,1,0,4,677999,1694351,1
1,1,1,0,4,1109899,550185,1
1,1,1,0,4,1102271,843327,1
1,1,0,0,4,1791646,1923033,0
1,1,0,0,4,1418606,788607,0
1,1,1,0,4,246159,251826,1
1,1,1,0,4,592038,1538255,1
1,1,1,0,4,470926,710221,1
1,1,1,0,4,1410034,635138,1
1,1,1,0,4,70131,1965457,1
1,1,1,0,4,778799,795614,1
1,1,1,0,4,289889,1705878,0
1,1,1,0,4,1391421,809909,0
1,1,1,0,4,99092,1839944,0
1,1,0,0,4,388922,1456120,1
1,1,0,0,4,354227,592367,1
1,1,0,0,4,777585,734569,1
1,1,1,0,4,7556765,1638204,1
1,1,1,0,4,7770458,331876,1
1,1,1,0,4,3323232,1415499,1
1,1,1,0,4,55435,1667402,1
1,1,1,0,4,1619529,1200043,1
1,1,1,0,4,334554,1535217,1
1,1,0,0,4,70206,423820,1
1,1,0,0,4,1223434,871310,1
1,1,0,0,4,647748,1873957,1
1,1,0,0,4,6362232,1145857,1
1,1,1,0,4,2209044,481617,1
1,1,0,0,4,445875,138692,1
1,1,1,0,4,677567,1385993,1
1,1,1,0,4,7690582,801294,1
1,1,0,0,4,1048175,1415990,1
1,1,0,0,4,247506,351005,1
1,1,1,0,4,667589,50327,1
1,1,0,0,4,1627368,982563,0
1,1,1,0,4,6674684,502854,0
1,1,0,0,4,4262342,74640,1
1,1,1,0,4,2149038,1856281,1
1,1,1,0,4,5546474,1345505,1
1,1,1,0,4,998947,1579767,1
1,1,1,0,4,1906695,144566,1
1,1,1,0,4,1754273,1189953,1
1,1,1,0,4,637773,896757,1
1,1,1,0,4,2156179,344909,1
1,1,1,0,4,1773873,1442892,1
1,1,0,0,4,33443,745512,1
1,1,0,0,4,7033,353572,1
1,1,0,0,4,334334,691394,1
1,1,1,0,4,319530,1481196,1
1,1,0,0,4,33213,1591615,1
1,1,1,0,4,778744,967520,1
1,1,0,0,4,807534,54418,1
1,1,1,0,4,33746,1173070,1
1,1,0,0,4,849146,582104,0
1,1,1,0,4,285956,273907,0
1,1,1,0,4,474947,505511,0
1,1,1,0,4,14127,466864,1
1,1,0,0,4,849948,957428,1
1,1,1,0,4,887499,1671523,1
1,1,1,0,4,1175661,1003302,1
1,1,0,0,4,849844,1738108,1
1,1,1,0,4,455633,513843,1
1,1,1,0,4,409107,1841057,1
1,1,0,0,4,673688,813890,1
1,1,1,0,4,418004,1776502,1
1,1,1,0,4,282915,1451550,1
1,1,1,0,4,907537,755104,1
1,1,0,0,4,344534,125910,1
1,1,1,0,4,455786,23733,0
1,1,1,0,4,1200330,390477,0
1,1,0,0,4,551224,888325,0
1,1,1,0,4,876844,405937,1
1,1,1,0,4,570068,1335647,1
1,1,1,0,4,878669,383336,1
1,1,1,0,4,557685,1812783,1
1,1,1,0,4,1059528,488766,1
1,1,1,0,4,558478,1175578,1
1,1,0,0,4,577889,760042,1
1,1,1,0,4,998866,430957,1
1,1,1,0,4,387480,544506,1
1,1,0,0,4,885880,1834766,1
1,1,0,0,4,763813,1615373,1
1,1,1,0,4,1305620,1527328,1
1,1,0,0,4,1294535,1230215,0
1,1,1,0,4,666585,1120920,1
1,1,1,0,4,857834,1243079,1
1,1,0,0,4,236190,248735,1
1,1,1,0,4,578999,1108079,1
1,1,0,0,4,559909,47034,1
1,1,1,0,4,1344177,1644310,1
1,1,1,0,4,485988,633983,0
1,1,1,0,4,1654426,54781,0
1,1,1,0,4,384056,1359536,1
1,1,0,0,4,558749,246442,1
1,1,1,0,4,554998,324374,1
1,1,1,0,4,1398498,1937878,1
1,1,1,0,4,1125143,837771,1
1,1,1,0,4,311705,329929,1
1,1,0,0,4,44532,588984,1
1,1,0,0,4,248837,174534,1
1,1,1,0,4,221506,715674,0
1,1,1,0,4,1750468,1465862,0
1,1,0,0,4,443800,1261562,1
1,1,0,0,4,2140617,535946,1
1,1,1,0,4,1595177,1811307,1
1,1,0,0,4,216033,1175378,1
1,1,1,0,4,448989,159973,1
1,1,0,0,4,725956,157283,1
1,1,1,0,4,988575,780618,1
1,1,0,0,4,1026632,1283954,1
1,1,1,0,4,213622,1224026,1
1,1,0,0,4,899859,1637765,1
1,1,1,0,4,897096,498508,1
1,1,0,0,4,558595,388994,1
1,1,0,0,4,344585,683435,1
1,1,1,0,4,878995,1358885,1
1,1,1,0,4,88850,582854,1
1,1,1,0,4,58473,1317846,0
1,1,1,0,4,763843,1374492,1
1,1,1,0,4,788590,950466,1
1,1,1,0,4,1430465,865702,1
1,1,1,0,4,338950,275660,1
1,1,0,0,4,550549,1371767,1
1,1,0,0,4,768958,454486,1
1,1,1,0,4,56975,300324,1
1,1,1,0,4,785948,1318107,1
1,1,1,0,4,425757,449894,1
1,1,1,0,4,785794,1365173,0
1,1,1,0,4,796431,403252,1
1,1,1,0,4,384985,1413099,0
1,1,1,0,4,1364747,380097,1
1,1,0,0,4,589421,750988,1
1,1,1,0,4,559808,496751,1
1,1,1,0,4,785794,1748157,1
1,1,1,0,4,449580,1396714,1
1,1,1,0,4,834010,1049551,1
1,1,0,0,4,558998,1239513,0
1,1,1,0,4,989844,206067,1
1,1,1,0,4,509488,1920483,1
1,1,0,0,4,1815689,840563,1
1,1,0,0,4,688000,1771544,0
1,1,1,0,4,1563675,100836,0
1,1,1,0,4,588003,1747806,0
1,1,1,0,4,844345,784102,0
1,1,0,0,4,1272226,1663430,0
1,1,1,0,4,55453,998844,1
1,1,1,0,4,556321,358589,1
1,1,1,0,4,324554,1242501,1
1,1,0,0,4,443533,260258,1
1,1,1,0,4,355887,1326312,1
1,1,1,0,4,1883783,1609588,1
1,1,1,0,4,4127894,793272,1
1,1,0,0,4,11378253,556491,1
1,1,1,0,4,989889,683981,1
1,1,1,0,4,488793,285468,1
1,1,1,0,4,7164225,528204,1
1,1,1,0,4,787489,790121,1
1,1,0,0,4,2235461,1553009,1
1,1,0,0,4,2425705,1935946,1
1,1,1,0,4,88444,1599911,1
1,1,1,0,4,88749,1962309,1
1,1,1,0,4,670437,1752705,0
1,1,1,0,4,80330,714573,0
1,1,0,0,4,756505,681637,0
1,1,1,0,4,855584,342595,0
1,1,1,0,4,748993,300738,0
1,1,1,0,4,990933,92746,1
1,1,1,0,4,849801,49158,1
1,1,1,0,4,2019309,1549552,1
1,1,0,0,4,888938,779938,1
1,1,0,0,4,443889,1401594,1
1,1,1,0,4,768579,155028,1
1,1,1,0,4,908088,442489,1
1,1,0,0,4,545580,1362699,1
1,1,0,0,4,796995,164291,1
1,1,0,0,4,559409,5294,0
1,1,1,0,4,859885,901476,0
1,1,1,0,4,2209636,1324336,1
1,1,1,0,4,556694,232268,1
1,1,0,0,4,655834,1337136,1
1,1,0,0,4,445909,130592,1
1,1,1,0,4,1898958,840545,0
1,1,1,0,4,1488376,230619,1
1,1,1,0,4,894895,12611,1
1,1,0,0,4,1398966,542794,0
1,1,1,0,4,554999,1221297,0
1,1,1,0,4,1011533,870742,1
1,1,1,0,4,78478,1938875,1
1,1,0,0,4,8894,1274347,1
1,1,0,0,4,88974,1114191,1
1,1,1,0,4,88947,931982,1
1,1,1,0,4,1584944,308880,1
1,1,1,0,4,342432,722132,1
1,1,1,0,4,1182360,264356,1
1,1,1,0,4,445998,608647,1
1,1,0,0,4,488984,1988615,1
1,1,0,0,4,1067165,758521,1
1,1,1,0,4,458744,475528,0
1,1,1,0,4,778894,534397,0
1,1,1,0,4,676846,437432,1
1,1,1,0,4,709691,1655808,1
1,1,0,0,4,1027577,1137900,1
1,1,1,0,4,1167078,492460,1
1,1,1,0,4,99488,916957,1
1,1,1,0,4,88443,315402,1
1,1,1,0,4,84013,192744,1
1,1,1,0,4,384893,1907621,1
1,1,1,0,4,548799,991447,0
1,1,1,0,4,598944,1406181,0
1,1,1,0,4,542758,841636,0
1,1,1,0,4,304888,704309,1
1,1,1,0,4,445985,1498280,1
1,1,1,0,4,89933,1571486,1
1,1,1,0,4,888733,1619420,1
1,1,1,0,4,338499,1604420,1
1,1,1,0,4,920672,1631474,1
1,1,1,0,4,1148933,15305,1
1,1,1,0,4,1009983,194731,1
1,1,1,0,4,88400,388803,1
1,1,1,0,4,487211,103881,1
1,1,1,0,3,2219639,155160,1
1,1,1,0,3,766405,290080,1
1,1,0,0,3,1187777,1377504,0
1,1,1,0,3,77484,1944754,0
1,1,1,0,3,488378,1102137,0
1,1,1,0,3,1288379,1795073,0
1,1,1,0,3,88374,1716036,1
1,1,1,0,3,126836,929000,1
1,1,1,0,3,165419,1167369,1
1,1,0,0,3,1762646,361384,1
1,1,0,0,3,1009839,1377992,1
1,1,1,0,3,1376279,272401,1
1,1,1,0,3,443329,639041,1
1,1,1,0,3,381865,1136559,1
1,1,1,0,3,208839,558354,1
1,1,1,0,3,840699,813535,1
1,1,1,0,3,684028,1204768,1
1,1,1,0,3,1457057,1615628,1
1,1,1,0,3,278378,446774,1
1,1,1,0,3,77837,57985,1
1,1,1,0,3,67368,880823,0
1,1,1,0,3,74997,1954860,1
1,1,1,0,3,218874,386027,1
1,1,0,0,3,88793,1223761,1
1,1,0,0,3,78732,32328,1
1,1,1,0,3,78389,1290750,1
1,1,1,0,3,34498,1547633,1
1,1,0,0,3,100989,1928579,1
1,1,1,0,3,87822,357048,1
1,1,0,0,3,113600,1799579,0
1,1,1,0,3,8823,914421,1
1,1,1,0,3,48884,979846,1
1,1,0,0,3,448733,29921,1
1,1,1,0,3,1284281,1758502,1
1,1,0,0,3,77827,988509,1
1,1,1,0,3,79988,16823,1
1,1,1,0,3,98988,529747,1
1,1,1,0,3,315880,1069352,1
1,1,1,0,3,705208,653490,1
1,1,1,0,3,748336,850029,0
1,1,1,0,3,435718,1067322,1
1,1,0,0,3,888334,980697,1
1,1,1,0,3,787933,164300,1
1,1,0,0,3,179070,914964,1
1,1,0,0,3,46773,852238,1
1,1,1,0,3,137748,876082,1
1,1,0,0,3,1348847,479839,0
1,1,1,0,3,355302,287872,1
1,1,1,0,3,1369601,430444,1
1,1,0,0,3,1175339,110764,1
1,1,1,0,3,784784,200773,1
1,1,1,0,3,558498,903040,0
1,1,0,0,3,277858,486811,1
1,1,1,0,3,699584,1121099,1
1,1,1,0,3,566474,35186,1
1,1,0,0,3,309888,235709,1
1,1,1,0,3,141253,55827,1
1,1,1,0,3,488599,873623,1
1,1,1,0,3,607913,32149,1
1,1,0,0,3,1267426,265947,1
1,1,1,0,3,214611,69310,1
1,1,1,0,3,512764,394607,1
1,1,1,0,3,111099,586881,1
1,1,0,0,3,288839,319883,1
1,1,1,0,3,499090,291321,1
1,1,0,0,3,865418,842087,1
1,1,0,0,3,1278730,969592,1
1,1,1,0,3,772804,986221,1
1,1,1,0,3,1197374,1040768,0
1,1,1,0,3,889289,775037,1
1,1,1,0,3,302909,227096,0
1,1,0,0,3,552480,664077,0
1,1,0,0,3,228478,13382,0
1,1,1,0,3,288444,615472,1
1,1,1,0,3,854736,1119201,1
1,1,1,0,3,234670,869779,0
1,1,1,0,3,895885,616856,0
1,1,0,0,3,57247,818851,0
1,1,1,0,3,851612,660727,0
1,1,1,0,3,78895,85321,0
1,1,1,0,3,448759,146061,1
1,1,0,0,3,33847,1136116,1
1,1,1,0,3,43229,574812,1
1,1,0,0,3,20990,989590,1
1,1,1,0,3,314453,199235,1
1,1,1,0,3,611706,547169,1
1,1,1,0,3,677584,693901,1
1,1,1,0,3,726469,305433,1
1,1,1,0,3,1183738,700998,1
1,1,1,0,3,67764,240439,1
1,1,1,0,3,57559,351458,0
1,1,1,0,3,742153,320937,0
1,1,0,0,3,877484,253934,0
1,1,1,0,3,1265595,416518,1
1,1,1,0,3,1506566,990083,0
1,1,0,0,3,54344,322089,0
1,1,0,0,3,5137,807325,0
1,1,1,0,3,51018,925583,0
1,1,1,0,3,45334,140236,0
1,1,1,0,3,285066,536209,0
1,1,0,0,3,428655,199350,0
1,1,0,0,3,288791,358508,1
1,1,1,0,3,65774,928258,1
1,1,1,0,3,186913,1081184,1
1,1,1,0,3,433844,787809,1
1,1,1,0,3,77887,80201,1
1,1,0,0,3,234863,262813,1
1,1,1,0,3,835015,194636,1
1,1,1,0,3,588475,724014,0
1,1,1,0,3,431472,510743,1
1,1,1,0,3,77785,825201,0
1,1,1,0,3,242723,429683,0
1,1,1,0,3,32445,875132,0
1,1,0,0,3,788958,505436,1
1,1,0,0,3,1206380,411329,1
1,1,1,0,3,244388,699915,1
1,1,1,0,3,280839,301716,1
1,1,1,0,3,1673720,798763,1
1,1,0,0,3,887449,471317,1
1,1,1,0,3,338499,275624,1
1,1,1,0,3,378874,979654,1
1,1,1,0,3,1883783,99663,1
1,1,1,0,3,477837,1146921,1
1,1,0,0,2,538919,286145,0
1,1,0,0,2,900834,579129,0
1,1,1,0,2,54483,396336,0
1,1,1,0,2,88859,697040,0
1,1,1,0,2,587609,579470,0
1,1,1,0,2,885948,267535,0
1,1,1,0,2,1041241,438020,0
1,1,1,0,2,44895,147625,0
1,1,1,0,2,55948,190003,1
1,1,1,0,2,38494,1098523,1
1,1,0,0,2,302080,768889,1
1,1,1,0,2,79998,704296,1
1,1,0,0,2,361269,53258,1
1,1,1,0,2,101951,61137,1
1,1,1,0,2,583604,186513,1
1,1,1,0,2,499787,80920,1
1,1,1,0,2,299075,176358,1
1,1,0,0,2,12784,168184,1
1,1,1,0,2,147960,139200,1
1,1,1,0,2,20788,142980,1
1,1,1,0,2,954911,146027,1
1,1,0,0,2,16846,139922,1
1,1,1,0,2,404031,11435,0
1,1,1,0,2,19883,150077,0
1,1,1,0,2,130436,6340,0
1,1,1,0,2,264646,117201,0
1,1,1,0,2,966358,71492,1
1,1,0,0,2,172206,113065,1
1,1,1,0,2,98803,74102,1
1,1,0,0,2,274093,143368,1
1,1,1,0,2,93940,26966,1
1,1,1,0,2,237799,39592,1
1,1,1,0,2,334090,98042,1
1,1,1,0,2,34898,42999,1
1,1,1,0,2,37229,7740,1
1,1,1,0,2,443634,197028,1
1,1,1,0,2,78849,87771,1
1,1,1,0,2,23445,183201,1
1,1,1,0,2,54434,776,1
1,1,1,0,2,98554,150482,1
1,1,1,0,2,8992,120547,0
1,1,1,0,2,289388,10056,0
1,1,1,0,2,77857,86324,0
1,1,1,0,2,88594,109042,1
1,1,1,0,2,854819,94596,1
1,1,1,0,2,45357,14478,1
1,1,1,0,2,89954,138412,1
1,1,0,0,2,39984,462,1
1,1,1,0,2,504989,159272,1
1,1,1,0,2,170812,181914,1
1,1,0,0,2,32998,116050,1
1,1,1,0,2,387451,129652,1
1,1,1,0,2,988597,6770,1
1,1,1,0,2,601737,187193,1
1,1,1,0,2,1078165,138562,0
1,1,1,0,2,854983,21589,1
1,1,1,0,2,272130,108291,1
1,1,0,0,2,23384,28236,0
1,1,0,0,2,48558,173691,1
1,1,1,0,2,29884,148587,1
1,1,1,0,2,58594,21686,1
1,1,1,0,2,44858,121309,0
1,1,0,0,2,795593,181816,0
1,1,0,0,2,88595,69314,1
1,1,1,0,2,256403,126512,1
1,1,1,0,2,99049,141183,1
1,1,0,0,2,75844,167519,1
1,1,1,0,2,4390,41460,1
1,1,1,0,2,6990,174187,0
1,1,1,0,2,703301,61677,1
1,1,1,0,2,78558,169113,0
1,1,1,0,2,48895,69580,0
1,1,0,0,2,242580,28573,1
1,1,0,0,2,23442,10924,1
1,1,1,0,2,216768,180383,1
1,1,1,0,2,20433,165364,1
1,1,1,0,2,778474,140747,1
1,1,0,0,2,361577,188035,1
1,1,1,0,2,29989,142771,1
1,1,1,0,2,98089,121361,0
1,1,1,0,2,27837,108040,0
1,1,1,0,2,20767,84855,1
1,1,1,0,2,3092,72627,1
1,1,1,0,2,39894,12133,1
1,1,1,0,2,23889,126543,1
1,1,1,0,2,10928,155034,1
1,1,0,0,2,39209,96796,1
1,1,0,0,2,4490,8762,1
1,1,1,0,2,93886,169292,0
1,1,1,0,2,29894,16685,1
1,1,1,0,1,59365,58878,0
1,1,1,0,1,58409,72761,1
1,1,0,0,1,25885,13416,1
1,1,1,0,1,28822,1979,0
1,1,1,0,1,54296,19833,1
1,1,0,0,1,12093,11658,1
1,1,0,0,1,17998,16117,0
1,1,1,0,1,21340,19266,0
1,1,1,0,1,3453,42508,1
1,1,1,0,1,58542,76268,0
1,1,0,0,1,34554,13643,0
1,1,1,0,1,5443,14809,0
1,1,0,0,1,65645,69112,1
1,1,1,0,1,32094,21993,0
1,1,1,0,1,16736,84289,1
1,1,1,0,1,7026,114143,0
1,1,1,0,1,77850,118312,0
1,1,0,0,1,23884,148998,1
1,1,1,0,1,44355,54346,0
0,1,0,0,0,1739,0,0
0,1,0,0,1,73252,2067,0
0,1,0,0,2,187827,13280,0
0,0,0,0,0,0,0,0
0,0,0,0,0,402382,0,0
0,0,0,0,0,440127,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,2,288887,13898,0
0,1,0,0,0,0,0,0
0,0,0,0,3,4849687,1543,1
0,0,0,0,0,172022,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,3228651,0,0
0,0,0,0,0,2734552,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,1,6498,342,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,8369073,54322,1
0,0,0,0,0,0,0,0
0,0,0,0,2,3110205,2113,0
0,0,0,0,0,0,0,0
0,0,0,0,0,7831953,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,571544,0,0
0,0,0,0,2,2096575,4598,0
0,0,0,0,0,0,0,0
0,0,0,0,1,6465336,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,6067033,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,1157157,39844,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3411855,0,0
0,0,0,0,2,7167122,20533,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,837280,0,0
0,0,0,0,0,595698,0,0
0,0,0,0,3,183649,43222,0
0,0,0,0,0,66450,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,4740595,0,0
0,0,0,0,0,1879971,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2674068,0,0
0,0,0,0,0,0,0,0
0,0,0,0,3,20382923,934245,0
0,0,0,0,0,1222001,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,963979,0,0
0,0,0,0,2,10972488,142344,0
0,1,0,0,0,0,0,0
0,0,0,0,0,2833383,0,0
0,0,0,0,0,112452,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,258104,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3098817,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5661114,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5641959,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1748153,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,739323,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,8114,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4355901,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2096852,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5658174,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,663537,0,0
0,0,0,0,0,2331406,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,4881555,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,3599012,0,0
0,0,0,0,1,10222231,0,0
0,0,0,0,0,5789226,0,0
0,0,0,0,0,5986237,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,214655,0,0
0,0,0,0,1,3708589,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1657726,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2595674,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5217159,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1431099,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,505713,0,0
0,0,0,0,0,31579,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,6887647,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,292597,0,0
0,0,0,0,0,712665,0,0
0,1,0,0,0,144619,0,0
0,0,0,0,0,5997,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,1186545,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2772849,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,274842,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0
0,0,0,0,0,1722716,0,0
0,0,0,0,0,3786,0,0
0,0,0,0,0,2355325,0,0
0,0,0,0,0,4874396,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,4097996,0,0
0,0,0,0,0,430773,0,0
0,0,0,0,0,474424,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,2363230,0,0
0,0,0,0,0,5506585,0,0
0,0,0,0,0,5631171,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,1,0,0,0,1161075,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0
0,0,0,0,0,5474157,0,0
